SimpleName	Norm_Acute_Neg	Norm_Acute_Low	Norm_Acute_M1	Norm_Acute_M2	Norm_Acute_High	Norm_Chronic_Neg	Norm_Chronic_Low	Norm_Chronic_M1	Norm_Chronic_M2	Norm_Chronic_High
46	0.8394198692181979	0.859186547578341	0.5512540392122454	0.012337567690706885	0.22410680208480066	0.6157940122880212	0.6130567834955226	0.46664245441956687	0.5779817517162904	-0.020311038082142206
461	0.36366949600090226	0.6159506208032652	0.6142032591598574	-0.49286526191960717	0.08916485482561023	0.023785157135516766	-0.013436468086732814	-0.004772915181645533	0.1239137371108083	0.30889958328529604
462	0.9373964131656386	0.7536574435526985	0.16694827988677038	-0.2959981379413086	0.5421879577547752	-0.8051085591692928	-0.44307704889070637	-0.217088069141664	-0.47646313728766054	-0.2396122446468057
468	0.6442901566355077	0.5787049618711944	0.20157942539038667	0.2188955922046163	-1.0256170256221127	0.3705759495245595	0.4214203758546031	0.45656252350611704	0.5831235486407478	0.3399328386420093
481	0.7761903960192525	0.6414729494563652	0.2842277396614099	0.6105251216216216	0.43097714374776463	0.12064801623389029	0.12605274474545775	0.13247759579902943	0.44436116806172415	-0.13573473202843808
51	-0.41861577447989573	-0.16944043266491282	-0.10491758215214009	0.34107623163943124	-0.2302139907071023	0.32990635966419085	0.5203796777758607	0.6728210485939391	0.5510418393096977	-0.8440366400229403
53	0.9826217056938769	0.6482741947192544	-0.2772927371212332	0.17885940835927241	-0.2742295381079535	-0.12210687888681193	-0.0907893611203999	0.0365045433260271	0.4060196393555386	-0.4226569614644264
6	0.9029806318478338	1.1298758791860812	0.8369641130776414	0.6125696674420313	-0.6641936169892144	0.9048237118659056	0.8320127272732005	0.6357794219719028	0.37599660876309715	0.2661371666626385
65	0.5531848823819182	0.7875194564433707	0.6814931472909376	0.35359889738769235	-0.1768357231835409	0.03122364581022749	-0.04863566129734124	-0.07780648904273188	0.2014677986602888	-0.42730004085912615
78	0.21412490800230552	0.642843288075637	0.805680949729117	0.38318030467239095	-0.1468689836878727	0.21985715498407774	0.33626837524874975	0.4467245150796885	0.20439111910013077	-0.08952796143682
ClosedChromatinRegion	0.03823318254503122	-0.06570240763560882	-0.21687683057597168	-0.1878353260227138	-0.37507850147548394	-0.0452059674212179	-0.004487496135913478	0.09772519943195228	-0.1364037234022646	-0.3020117661840951
NonTargeting	-1.2002118049414534e-17	5.2153738503794384e-17	1.6184427929777368e-17	2.1838542259289274e-17	1.4824657705118463e-17	-1.9878846832521723e-17	3.84087654621094e-17	1.5904652947299273e-17	-3.0510804386457704e-17	-1.7123166310787734e-17
sgIFNG	3.460811443731518	3.045155005652412	-0.18271353663751133	-1.471899795119704	-1.893285687572211	1.5798034755251449	0.8865520511291967	-1.042602242687644	-1.7012301782820891	-2.791650018229344
